ticket_id,user_id,created_date
t-00822,u-0501,2024-03-01
t-00823,u-0501,2024-02-17
t-00824,u-0502,2023-12-21
t-00825,u-0503,2023-12-24
t-00826,u-0503,2024-01-05
t-00827,u-0503,2023-12-23
t-00828,u-0505,2024-02-24
t-00829,u-0506,2024-01-05
t-00830,u-0506,2023-12-31
t-00831,u-0507,2023-12-04
t-00832,u-0509,2023-12-07
t-00833,u-0510,2023-12-26
t-00834,u-0510,2023-12-04
t-00835,u-0511,2024-01-07
t-00836,u-0511,2023-12-28
t-00837,u-0511,2024-01-31
t-00838,u-0511,2024-02-02
t-00839,u-0511,2024-01-01
t-00840,u-0512,2024-01-13
t-00841,u-0512,2024-02-15
t-00842,u-0514,2023-12-16
t-00843,u-0514,2024-02-03
t-00844,u-0514,2024-02-17
t-00845,u-0514,2024-02-28
t-00846,u-0515,2024-02-23
t-00847,u-0516,2024-02-22
t-00848,u-0516,2024-01-04
t-00849,u-0517,2024-02-07
t-00850,u-0518,2024-02-17
t-00851,u-0518,2023-12-29
t-00852,u-0518,2024-02-27
t-00853,u-0520,2024-01-20
t-00854,u-0521,2023-12-27
t-00855,u-0521,2024-02-18
t-00856,u-0522,2024-01-07
t-00857,u-0523,2024-01-29
t-00858,u-0524,2024-01-04
t-00859,u-0525,2024-02-03
t-00860,u-0525,2024-02-21
t-00861,u-0525,2024-02-13
t-00862,u-0526,2023-12-16
t-00863,u-0526,2024-02-29
t-00864,u-0526,2024-01-16
t-00865,u-0529,2024-02-21
t-00866,u-0529,2024-01-15
t-00867,u-0530,2024-02-05
t-00868,u-0531,2023-12-17
t-00869,u-0532,2023-12-08
t-00870,u-0532,2023-12-28
t-00871,u-0532,2024-02-28
t-00872,u-0534,2024-02-12
t-00873,u-0535,2024-02-18
t-00874,u-0535,2024-02-22
t-00875,u-0536,2024-03-02
t-00876,u-0537,2023-12-29
t-00877,u-0537,2023-12-26
t-00878,u-0537,2023-12-26
t-00879,u-0538,2024-02-28
t-00880,u-0538,2024-01-29
t-00881,u-0541,2023-12-26
t-00882,u-0543,2024-01-07
t-00883,u-0543,2023-12-29
t-00884,u-0544,2023-12-15
t-00885,u-0544,2024-01-16
t-00886,u-0545,2024-02-22
t-00887,u-0545,2024-02-23
t-00888,u-0545,2023-12-12
t-00889,u-0545,2024-02-05
t-00890,u-0546,2023-12-28
t-00891,u-0546,2024-02-24
t-00892,u-0546,2024-01-31
t-00893,u-0547,2024-01-27
t-00894,u-0548,2024-02-20
t-00895,u-0548,2024-01-11
t-00896,u-0548,2024-01-25
t-00897,u-0549,2024-03-02
t-00898,u-0549,2024-02-15
t-00899,u-0549,2024-02-11
t-00900,u-0551,2023-12-09
t-00901,u-0551,2024-01-16
t-00902,u-0551,2024-01-16
t-00903,u-0551,2024-02-08
t-00904,u-0551,2024-02-20
t-00905,u-0554,2024-01-11
t-00906,u-0554,2023-12-21
t-00907,u-0555,2024-02-21
t-00908,u-0555,2024-02-20
t-00909,u-0555,2024-01-08
t-00910,u-0555,2024-01-19
t-00911,u-0556,2024-02-04
t-00912,u-0556,2024-01-21
t-00913,u-0556,2023-12-17
t-00914,u-0557,2024-02-23
t-00915,u-0557,2024-02-20
t-00916,u-0558,2024-01-08
t-00917,u-0560,2023-12-10
t-00918,u-0560,2023-12-27
t-00919,u-0560,2024-01-07
t-00920,u-0561,2024-01-07
t-00921,u-0561,2024-01-28
t-00922,u-0564,2024-02-06
t-00923,u-0565,2024-01-11
t-00924,u-0567,2024-01-07
t-00925,u-0568,2023-12-26
t-00926,u-0568,2024-02-18
t-00927,u-0569,2024-01-24
t-00928,u-0569,2023-12-10
t-00929,u-0569,2024-01-29
t-00930,u-0569,2023-12-31
t-00931,u-0570,2023-12-27
t-00932,u-0573,2024-01-18
t-00933,u-0574,2023-12-07
t-00934,u-0575,2024-02-08
t-00935,u-0575,2024-01-06
t-00936,u-0575,2024-02-28
t-00937,u-0576,2024-01-11
t-00938,u-0576,2024-02-17
t-00939,u-0576,2023-12-04
t-00940,u-0576,2024-02-18
t-00941,u-0577,2024-02-13
t-00942,u-0577,2024-02-03
t-00943,u-0577,2024-01-01
t-00944,u-0577,2024-02-22
t-00945,u-0577,2023-12-17
t-00946,u-0578,2024-01-11
t-00947,u-0578,2024-01-04
t-00948,u-0578,2024-01-26
t-00949,u-0579,2024-02-18
t-00950,u-0579,2024-01-05
t-00951,u-0579,2023-12-10
t-00952,u-0579,2024-01-04
t-00953,u-0579,2024-01-06
t-00954,u-0579,2023-12-17
t-00955,u-0580,2024-01-24
t-00956,u-0580,2024-01-12
t-00957,u-0580,2024-02-03
t-00958,u-0581,2024-02-09
t-00959,u-0581,2024-01-02
t-00960,u-0582,2024-02-02
t-00961,u-0582,2024-02-16
t-00962,u-0584,2023-12-16
t-00963,u-0584,2023-12-21
t-00964,u-0584,2024-02-08
t-00965,u-0584,2024-01-14
t-00966,u-0585,2024-01-26
t-00967,u-0585,2023-12-30
t-00968,u-0585,2024-02-07
t-00969,u-0587,2023-12-19
t-00970,u-0587,2023-12-04
t-00971,u-0591,2024-02-19
t-00972,u-0591,2024-02-22
t-00973,u-0592,2024-02-12
t-00974,u-0592,2024-02-05
t-00975,u-0594,2023-12-18
t-00976,u-0594,2024-02-02
t-00977,u-0594,2024-01-20
t-00978,u-0594,2024-03-02
t-00979,u-0594,2024-01-15
t-00980,u-0595,2024-02-26
t-00981,u-0595,2024-02-01
t-00982,u-0595,2024-02-20
t-00983,u-0595,2024-02-10
t-00984,u-0596,2024-03-01
t-00985,u-0596,2024-02-02
t-00986,u-0596,2024-01-18
t-00987,u-0596,2024-02-15
t-00988,u-0596,2023-12-30
t-00989,u-0596,2023-12-09
t-00990,u-0596,2024-02-23
t-00991,u-0596,2024-01-28
t-00992,u-0597,2024-01-07
t-00993,u-0597,2024-01-04
t-00994,u-0598,2024-02-06
t-00995,u-0598,2023-12-17
t-00996,u-0598,2024-02-29
t-00997,u-0598,2024-01-14
t-00998,u-0599,2024-02-15
t-00999,u-0600,2024-02-27
t-01000,u-0600,2024-01-19
t-01001,u-0600,2023-12-31
t-01002,u-0600,2023-12-29
t-01003,u-0601,2023-12-24
t-01004,u-0604,2024-01-11
t-01005,u-0605,2023-12-10
t-01006,u-0605,2023-12-18
t-01007,u-0606,2024-01-18
t-01008,u-0606,2024-02-22
t-01009,u-0606,2024-01-14
t-01010,u-0607,2023-12-09
t-01011,u-0608,2024-02-14
t-01012,u-0608,2023-12-20
t-01013,u-0609,2024-02-12
t-01014,u-0609,2023-12-09
t-01015,u-0609,2024-02-11
t-01016,u-0609,2024-02-23
t-01017,u-0609,2024-01-05
t-01018,u-0610,2024-02-16
t-01019,u-0610,2023-12-20
t-01020,u-0612,2023-12-31
t-01021,u-0612,2023-12-20
t-01022,u-0612,2024-02-08
t-01023,u-0612,2024-01-14
t-01024,u-0612,2023-12-28
t-01025,u-0614,2023-12-11
t-01026,u-0614,2024-01-16
t-01027,u-0615,2024-02-13
t-01028,u-0616,2024-02-24
t-01029,u-0616,2024-02-19
t-01030,u-0617,2023-12-07
t-01031,u-0617,2024-01-31
t-01032,u-0618,2023-12-28
t-01033,u-0619,2024-01-17
t-01034,u-0619,2024-02-08
t-01035,u-0619,2024-02-28
t-01036,u-0619,2024-02-14
t-01037,u-0621,2024-01-20
t-01038,u-0621,2024-02-09
t-01039,u-0621,2024-01-27
t-01040,u-0622,2024-01-29
t-01041,u-0623,2024-01-08
t-01042,u-0624,2024-02-24
t-01043,u-0625,2024-02-08
t-01044,u-0628,2024-02-03
t-01045,u-0628,2023-12-08
t-01046,u-0628,2023-12-22
t-01047,u-0631,2024-02-20
t-01048,u-0631,2023-12-25
t-01049,u-0631,2024-02-04
t-01050,u-0632,2024-01-30
t-01051,u-0632,2024-02-24
t-01052,u-0633,2024-01-13
t-01053,u-0633,2024-01-10
t-01054,u-0633,2023-12-23
t-01055,u-0633,2024-02-20
t-01056,u-0633,2023-12-11
t-01057,u-0634,2024-02-15
t-01058,u-0634,2024-01-20
t-01059,u-0634,2024-03-01
t-01060,u-0636,2024-02-12
t-01061,u-0637,2023-12-10
t-01062,u-0637,2024-02-21
t-01063,u-0637,2024-02-04
t-01064,u-0639,2023-12-18
t-01065,u-0639,2023-12-13
t-01066,u-0639,2023-12-07
t-01067,u-0640,2024-02-05
t-01068,u-0640,2023-12-14
t-01069,u-0640,2023-12-19
t-01070,u-0640,2024-01-18
t-01071,u-0642,2024-01-26
t-01072,u-0642,2024-01-27
t-01073,u-0644,2024-01-31
t-01074,u-0644,2024-01-01
t-01075,u-0644,2024-02-18
t-01076,u-0644,2024-01-11
t-01077,u-0645,2023-12-11
t-01078,u-0645,2023-12-18
t-01079,u-0645,2023-12-26
t-01080,u-0646,2024-01-20
t-01081,u-0647,2024-01-17
t-01082,u-0647,2024-01-16
t-01083,u-0648,2024-01-19
t-01084,u-0649,2023-12-05
t-01085,u-0649,2024-02-06
t-01086,u-0649,2024-01-04
t-01087,u-0649,2024-02-21
t-01088,u-0651,2024-02-18
t-01089,u-0652,2024-03-01
t-01090,u-0652,2024-01-28
t-01091,u-0652,2023-12-16
t-01092,u-0653,2024-01-27
t-01093,u-0654,2024-02-19
t-01094,u-0654,2023-12-05
t-01095,u-0655,2023-12-26
t-01096,u-0656,2024-01-05
t-01097,u-0658,2024-03-01
t-01098,u-0658,2024-02-08
t-01099,u-0658,2024-01-04
t-01100,u-0658,2023-12-12
t-01101,u-0659,2024-02-15
t-01102,u-0659,2024-02-28
t-01103,u-0660,2024-01-21
t-01104,u-0661,2023-12-20
t-01105,u-0662,2024-02-25
t-01106,u-0663,2024-01-17
t-01107,u-0663,2024-02-08
t-01108,u-0663,2024-01-20
t-01109,u-0664,2023-12-07
t-01110,u-0664,2024-01-25
t-01111,u-0665,2023-12-28
t-01112,u-0667,2024-01-13
t-01113,u-0667,2023-12-30
t-01114,u-0669,2024-01-16
t-01115,u-0669,2023-12-23
t-01116,u-0669,2023-12-31
t-01117,u-0669,2024-02-05
t-01118,u-0670,2024-02-13
t-01119,u-0672,2024-03-02
t-01120,u-0672,2023-12-14
t-01121,u-0672,2024-01-14
t-01122,u-0673,2024-02-21
t-01123,u-0673,2024-02-21
t-01124,u-0674,2024-02-22
t-01125,u-0675,2024-01-12
t-01126,u-0675,2023-12-24
t-01127,u-0675,2024-02-02
t-01128,u-0676,2024-02-26
t-01129,u-0678,2023-12-21
t-01130,u-0678,2024-01-16
t-01131,u-0679,2023-12-26
t-01132,u-0681,2023-12-31
t-01133,u-0681,2023-12-15
t-01134,u-0681,2024-01-07
t-01135,u-0681,2024-02-01
t-01136,u-0681,2023-12-24
t-01137,u-0681,2024-01-05
t-01138,u-0682,2024-02-11
t-01139,u-0683,2024-01-20
t-01140,u-0683,2023-12-26
t-01141,u-0683,2023-12-08
t-01142,u-0683,2023-12-27
t-01143,u-0684,2024-01-23
t-01144,u-0685,2024-02-13
t-01145,u-0685,2024-01-07
t-01146,u-0685,2024-02-02
t-01147,u-0686,2024-01-21
t-01148,u-0686,2024-01-23
t-01149,u-0688,2023-12-06
t-01150,u-0688,2024-01-20
t-01151,u-0689,2023-12-04
t-01152,u-0690,2024-02-15
t-01153,u-0690,2023-12-31
t-01154,u-0696,2024-01-30
t-01155,u-0696,2023-12-13
t-01156,u-0698,2024-02-10
t-01157,u-0698,2024-02-06
t-01158,u-0700,2024-02-17
t-01159,u-0702,2023-12-18
t-01160,u-0702,2024-01-09
t-01161,u-0702,2024-02-16
t-01162,u-0702,2024-01-26
t-01163,u-0703,2024-01-17
t-01164,u-0704,2024-01-30
t-01165,u-0705,2024-02-24
t-01166,u-0705,2024-02-03
t-01167,u-0705,2023-12-15
t-01168,u-0708,2023-12-14
t-01169,u-0709,2023-12-11
t-01170,u-0710,2024-02-10
t-01171,u-0710,2024-02-28
t-01172,u-0710,2023-12-05
t-01173,u-0710,2024-03-02
t-01174,u-0710,2023-12-30
t-01175,u-0711,2024-03-01
t-01176,u-0711,2024-01-14
t-01177,u-0711,2023-12-15
t-01178,u-0712,2024-02-16
t-01179,u-0713,2023-12-19
t-01180,u-0713,2023-12-10
t-01181,u-0714,2023-12-19
t-01182,u-0714,2023-12-19
t-01183,u-0715,2023-12-11
t-01184,u-0715,2024-01-17
t-01185,u-0715,2024-02-17
t-01186,u-0716,2024-01-10
t-01187,u-0717,2024-01-19
t-01188,u-0717,2024-01-30
t-01189,u-0717,2023-12-31
t-01190,u-0718,2024-02-17
t-01191,u-0718,2024-01-12
t-01192,u-0718,2023-12-09
t-01193,u-0720,2023-12-11
t-01194,u-0720,2024-01-01
t-01195,u-0720,2023-12-31
t-01196,u-0721,2024-02-17
t-01197,u-0722,2024-01-08
t-01198,u-0723,2024-02-26
t-01199,u-0723,2024-02-23
t-01200,u-0724,2024-02-12
t-01201,u-0724,2024-02-07
t-01202,u-0726,2023-12-21
t-01203,u-0727,2024-01-29
t-01204,u-0727,2023-12-11
t-01205,u-0727,2023-12-11
t-01206,u-0728,2023-12-06
t-01207,u-0728,2023-12-22
t-01208,u-0729,2023-12-31
t-01209,u-0730,2024-01-04
t-01210,u-0730,2024-01-17
t-01211,u-0730,2023-12-12
t-01212,u-0731,2024-02-20
t-01213,u-0731,2023-12-25
t-01214,u-0731,2024-02-01
t-01215,u-0731,2023-12-12
t-01216,u-0732,2024-01-13
t-01217,u-0732,2024-01-31
t-01218,u-0733,2023-12-10
t-01219,u-0734,2024-03-02
t-01220,u-0734,2024-02-07
t-01221,u-0735,2024-01-02
t-01222,u-0736,2023-12-28
t-01223,u-0736,2024-01-01
t-01224,u-0736,2024-01-06
t-01225,u-0736,2023-12-15
t-01226,u-0737,2024-02-25
t-01227,u-0737,2024-02-01
t-01228,u-0737,2024-01-04
t-01229,u-0737,2023-12-29
t-01230,u-0739,2023-12-04
t-01231,u-0739,2024-02-13
t-01232,u-0739,2024-02-11
t-01233,u-0740,2024-01-23
t-01234,u-0740,2023-12-24
t-01235,u-0740,2023-12-27
t-01236,u-0741,2024-01-13
t-01237,u-0741,2024-02-02
t-01238,u-0741,2024-02-27
t-01239,u-0741,2024-02-23
t-01240,u-0742,2024-01-12
t-01241,u-0742,2024-02-26
t-01242,u-0744,2023-12-06
t-01243,u-0744,2024-01-20
t-01244,u-0744,2023-12-07
t-01245,u-0745,2024-02-03
t-01246,u-0747,2023-12-16
t-01247,u-0748,2024-01-06
t-01248,u-0748,2024-01-10
t-01249,u-0748,2024-03-01
t-01250,u-0748,2024-02-22
t-01251,u-0749,2024-02-22
t-01252,u-0749,2024-01-21
t-01253,u-0752,2024-01-27
t-01254,u-0752,2024-02-06
t-01255,u-0755,2023-12-19
t-01256,u-0755,2024-03-02
t-01257,u-0755,2024-01-21
t-01258,u-0758,2023-12-19
t-01259,u-0758,2023-12-12
t-01260,u-0758,2024-02-08
t-01261,u-0758,2024-01-05
t-01262,u-0758,2024-03-01
t-01263,u-0759,2023-12-22
t-01264,u-0759,2024-01-08
t-01265,u-0759,2024-02-12
t-01266,u-0760,2024-02-09
t-01267,u-0760,2024-02-17
t-01268,u-0760,2024-01-24
t-01269,u-0760,2023-12-29
t-01270,u-0760,2024-02-21
t-01271,u-0760,2024-02-13
t-01272,u-0761,2024-01-10
t-01273,u-0761,2024-01-06
t-01274,u-0761,2024-01-25
t-01275,u-0761,2024-01-17
t-01276,u-0764,2024-01-30
t-01277,u-0764,2024-01-05
t-01278,u-0766,2024-01-18
t-01279,u-0767,2024-03-02
t-01280,u-0767,2024-01-11
t-01281,u-0768,2024-01-23
t-01282,u-0770,2024-02-17
t-01283,u-0770,2024-02-11
t-01284,u-0770,2023-12-08
t-01285,u-0770,2024-02-29
t-01286,u-0772,2024-02-08
t-01287,u-0774,2024-02-01
t-01288,u-0774,2023-12-04
t-01289,u-0774,2023-12-19
t-01290,u-0774,2024-02-06
t-01291,u-0776,2024-01-28
t-01292,u-0776,2024-02-12
t-01293,u-0777,2023-12-24
t-01294,u-0777,2024-02-21
t-01295,u-0777,2024-02-02
t-01296,u-0777,2024-01-16
t-01297,u-0778,2023-12-17
t-01298,u-0778,2024-01-02
t-01299,u-0778,2024-01-10
t-01300,u-0778,2024-02-29
t-01301,u-0778,2024-02-06
t-01302,u-0779,2024-02-02
t-01303,u-0779,2024-02-05
t-01304,u-0779,2024-02-27
t-01305,u-0780,2024-02-05
t-01306,u-0780,2023-12-22
t-01307,u-0780,2024-02-04
t-01308,u-0780,2023-12-05
t-01309,u-0780,2023-12-18
t-01310,u-0781,2023-12-14
t-01311,u-0781,2024-01-16
t-01312,u-0781,2023-12-09
t-01313,u-0782,2024-02-10
t-01314,u-0783,2024-02-24
t-01315,u-0784,2024-01-10
t-01316,u-0787,2023-12-11
t-01317,u-0788,2023-12-09
t-01318,u-0788,2023-12-07
t-01319,u-0789,2023-12-20
t-01320,u-0790,2023-12-25
t-01321,u-0790,2024-01-12
t-01322,u-0790,2024-01-15
t-01323,u-0790,2024-01-19
t-01324,u-0791,2023-12-23
t-01325,u-0792,2024-01-09
t-01326,u-0792,2024-01-13
t-01327,u-0794,2023-12-10
t-01328,u-0794,2024-02-04
t-01329,u-0795,2024-01-10
t-01330,u-0795,2023-12-14
t-01331,u-0795,2023-12-17
t-01332,u-0795,2024-02-29
t-01333,u-0795,2024-02-20
t-01334,u-0796,2024-02-10
t-01335,u-0799,2024-01-27
t-01336,u-0800,2024-01-04
t-01337,u-0801,2023-12-28
t-01338,u-0801,2024-02-20
t-01339,u-0801,2024-01-31
t-01340,u-0802,2024-01-14
t-01341,u-0803,2024-01-10
t-01342,u-0804,2024-02-17
t-01343,u-0804,2023-12-23
t-01344,u-0806,2024-02-20
t-01345,u-0806,2024-01-31
t-01346,u-0808,2024-02-18
t-01347,u-0808,2024-02-03
t-01348,u-0808,2024-01-27
t-01349,u-0808,2023-12-09
t-01350,u-0809,2023-12-07
t-01351,u-0809,2024-01-13
t-01352,u-0810,2024-01-02
t-01353,u-0811,2023-12-05
t-01354,u-0811,2023-12-06
t-01355,u-0811,2024-02-11
t-01356,u-0811,2023-12-12
t-01357,u-0812,2024-01-10
t-01358,u-0812,2024-01-10
t-01359,u-0812,2024-01-24
t-01360,u-0813,2023-12-07
t-01361,u-0813,2023-12-07
t-01362,u-0813,2023-12-18
t-01363,u-0814,2023-12-27
t-01364,u-0815,2023-12-05
t-01365,u-0816,2023-12-18
t-01366,u-0816,2024-02-26
t-01367,u-0817,2024-02-22
t-01368,u-0817,2024-01-14
t-01369,u-0818,2024-02-07
t-01370,u-0819,2024-02-22
t-01371,u-0820,2024-03-01
t-01372,u-0821,2023-12-05
t-01373,u-0823,2024-01-06
t-01374,u-0823,2023-12-09
t-01375,u-0824,2023-12-11
t-01376,u-0824,2024-01-21
t-01377,u-0824,2024-02-08
t-01378,u-0825,2024-01-21
t-01379,u-0825,2024-01-07
t-01380,u-0825,2024-01-07
t-01381,u-0825,2024-02-12
t-01382,u-0826,2024-02-23
t-01383,u-0826,2024-02-05
t-01384,u-0827,2024-02-11
t-01385,u-0829,2024-01-25
t-01386,u-0829,2024-02-10
t-01387,u-0829,2024-02-07
t-01388,u-0830,2024-01-13
t-01389,u-0830,2024-01-12
t-01390,u-0830,2024-01-05
t-01391,u-0831,2024-02-27
t-01392,u-0831,2023-12-21
t-01393,u-0831,2023-12-28
t-01394,u-0832,2023-12-22
t-01395,u-0832,2024-02-17
t-01396,u-0832,2024-01-16
t-01397,u-0834,2024-01-19
t-01398,u-0835,2023-12-12
t-01399,u-0835,2023-12-04
t-01400,u-0836,2024-03-02
t-01401,u-0836,2024-02-24
t-01402,u-0837,2024-02-19
t-01403,u-0838,2024-01-28
t-01404,u-0838,2024-01-22
t-01405,u-0838,2024-02-05
t-01406,u-0839,2024-01-07
t-01407,u-0840,2024-01-18
t-01408,u-0840,2024-02-07
t-01409,u-0840,2023-12-07
t-01410,u-0841,2023-12-30
t-01411,u-0842,2023-12-17
t-01412,u-0844,2024-02-06
t-01413,u-0844,2023-12-12
t-01414,u-0844,2023-12-06
t-01415,u-0844,2023-12-06
t-01416,u-0845,2023-12-04
t-01417,u-0845,2024-02-22
t-01418,u-0846,2024-02-19
t-01419,u-0846,2024-02-24
t-01420,u-0846,2024-02-25
t-01421,u-0847,2023-12-11
t-01422,u-0847,2024-02-16
t-01423,u-0847,2023-12-21
t-01424,u-0847,2024-01-01
t-01425,u-0847,2023-12-05
t-01426,u-0849,2024-01-01
t-01427,u-0849,2024-02-07
t-01428,u-0850,2023-12-11
t-01429,u-0850,2024-02-18
t-01430,u-0851,2024-02-04
t-01431,u-0851,2023-12-06
t-01432,u-0852,2023-12-24
t-01433,u-0853,2024-01-13
t-01434,u-0853,2023-12-08
t-01435,u-0855,2024-02-05
t-01436,u-0855,2024-01-07
t-01437,u-0855,2024-01-05
t-01438,u-0855,2024-02-08
t-01439,u-0855,2023-12-17
t-01440,u-0856,2023-12-10
t-01441,u-0856,2024-03-01
t-01442,u-0857,2024-02-02
t-01443,u-0857,2024-01-14
t-01444,u-0858,2023-12-18
t-01445,u-0858,2024-01-19
t-01446,u-0861,2024-02-27
t-01447,u-0862,2024-01-12
t-01448,u-0862,2024-02-22
t-01449,u-0863,2024-02-03
t-01450,u-0863,2024-01-08
t-01451,u-0864,2024-01-04
t-01452,u-0865,2024-02-09
t-01453,u-0866,2024-02-03
t-01454,u-0867,2023-12-12
t-01455,u-0867,2024-01-15
t-01456,u-0867,2023-12-09
t-01457,u-0871,2024-02-11
t-01458,u-0873,2024-02-07
t-01459,u-0875,2023-12-30
t-01460,u-0878,2023-12-12
t-01461,u-0878,2024-02-18
t-01462,u-0880,2024-02-07
t-01463,u-0880,2024-02-06
t-01464,u-0881,2024-02-15
t-01465,u-0881,2024-01-31
t-01466,u-0881,2024-02-07
t-01467,u-0881,2024-01-07
t-01468,u-0881,2024-02-14
t-01469,u-0884,2024-01-22
t-01470,u-0884,2023-12-31
t-01471,u-0885,2023-12-30
t-01472,u-0885,2024-01-23
t-01473,u-0885,2024-02-11
t-01474,u-0886,2024-02-18
t-01475,u-0886,2023-12-18
t-01476,u-0888,2024-01-15
t-01477,u-0888,2023-12-29
t-01478,u-0890,2023-12-29
t-01479,u-0890,2024-02-01
t-01480,u-0890,2024-02-10
t-01481,u-0891,2024-01-02
t-01482,u-0892,2023-12-19
t-01483,u-0894,2023-12-23
t-01484,u-0895,2023-12-06
t-01485,u-0895,2024-02-11
t-01486,u-0896,2023-12-27
t-01487,u-0897,2023-12-21
t-01488,u-0897,2024-02-03
t-01489,u-0898,2024-02-14
t-01490,u-0898,2023-12-17
t-01491,u-0899,2024-02-01
t-01492,u-0899,2024-01-26
t-01493,u-0899,2023-12-13
t-01494,u-0899,2024-01-10
t-01495,u-0899,2024-02-12
t-01496,u-0900,2024-02-15
t-01497,u-0900,2024-01-02
t-01498,u-0903,2024-01-11
t-01499,u-0903,2023-12-23
t-01500,u-0903,2024-01-13
t-01501,u-0903,2023-12-08
t-01502,u-0904,2024-02-27
t-01503,u-0904,2023-12-23
t-01504,u-0904,2024-01-12
t-01505,u-0904,2023-12-11
t-01506,u-0907,2023-12-23
t-01507,u-0910,2024-02-02
t-01508,u-0910,2023-12-20
t-01509,u-0911,2024-01-13
t-01510,u-0911,2024-01-07
t-01511,u-0912,2023-12-23
t-01512,u-0912,2024-02-23
t-01513,u-0912,2024-01-10
t-01514,u-0912,2023-12-26
t-01515,u-0913,2024-02-22
t-01516,u-0914,2024-02-02
t-01517,u-0915,2023-12-29
t-01518,u-0916,2024-02-17
t-01519,u-0918,2023-12-23
t-01520,u-0918,2023-12-09
t-01521,u-0919,2023-12-10
t-01522,u-0919,2023-12-31
t-01523,u-0920,2023-12-30
t-01524,u-0920,2024-01-30
t-01525,u-0920,2024-02-09
t-01526,u-0920,2023-12-11
t-01527,u-0922,2024-02-11
t-01528,u-0922,2024-01-22
t-01529,u-0922,2023-12-12
t-01530,u-0922,2024-03-01
t-01531,u-0924,2024-01-30
t-01532,u-0924,2023-12-04
t-01533,u-0925,2024-01-18
t-01534,u-0928,2023-12-24
t-01535,u-0928,2023-12-14
t-01536,u-0928,2023-12-27
t-01537,u-0928,2023-12-17
t-01538,u-0928,2024-02-18
t-01539,u-0929,2023-12-10
t-01540,u-0929,2024-01-24
t-01541,u-0931,2024-01-12
t-01542,u-0931,2024-02-16
t-01543,u-0932,2023-12-28
t-01544,u-0932,2024-01-14
t-01545,u-0932,2023-12-09
t-01546,u-0933,2024-02-29
t-01547,u-0933,2023-12-18
t-01548,u-0935,2023-12-20
t-01549,u-0935,2023-12-11
t-01550,u-0939,2023-12-21
t-01551,u-0939,2023-12-17
t-01552,u-0939,2024-01-05
t-01553,u-0940,2024-01-06
t-01554,u-0940,2024-01-25
t-01555,u-0941,2023-12-18
t-01556,u-0941,2023-12-11
t-01557,u-0941,2024-01-10
t-01558,u-0941,2024-02-22
t-01559,u-0941,2023-12-21
t-01560,u-0942,2024-02-06
t-01561,u-0942,2024-01-01
t-01562,u-0944,2024-02-04
t-01563,u-0944,2024-02-23
t-01564,u-0944,2024-01-13
t-01565,u-0946,2023-12-18
t-01566,u-0946,2024-01-02
t-01567,u-0946,2024-02-21
t-01568,u-0947,2024-02-03
t-01569,u-0948,2023-12-07
t-01570,u-0948,2024-02-28
t-01571,u-0948,2024-01-25
t-01572,u-0948,2023-12-28
t-01573,u-0949,2023-12-10
t-01574,u-0950,2023-12-19
t-01575,u-0950,2024-01-14
t-01576,u-0950,2024-03-01
t-01577,u-0951,2024-02-16
t-01578,u-0952,2024-01-04
t-01579,u-0952,2024-02-23
t-01580,u-0953,2024-01-03
t-01581,u-0954,2023-12-27
t-01582,u-0954,2023-12-10
t-01583,u-0954,2023-12-25
t-01584,u-0954,2024-02-05
t-01585,u-0954,2023-12-26
t-01586,u-0955,2023-12-10
t-01587,u-0955,2024-02-03
t-01588,u-0956,2024-02-06
t-01589,u-0956,2024-01-02
t-01590,u-0957,2023-12-22
t-01591,u-0958,2024-02-20
t-01592,u-0958,2024-02-08
t-01593,u-0959,2024-02-23
t-01594,u-0959,2024-01-15
t-01595,u-0961,2024-01-25
t-01596,u-0962,2024-02-19
t-01597,u-0964,2023-12-21
t-01598,u-0966,2024-01-10
t-01599,u-0966,2023-12-11
t-01600,u-0966,2024-01-24
t-01601,u-0966,2023-12-19
t-01602,u-0967,2024-01-29
t-01603,u-0967,2024-02-13
t-01604,u-0968,2024-01-18
t-01605,u-0969,2024-02-09
t-01606,u-0969,2024-01-31
t-01607,u-0973,2024-02-20
t-01608,u-0974,2024-02-07
t-01609,u-0974,2024-01-21
t-01610,u-0974,2024-01-12
t-01611,u-0975,2023-12-16
t-01612,u-0975,2024-02-20
t-01613,u-0976,2024-01-27
t-01614,u-0978,2023-12-06
t-01615,u-0978,2024-01-31
t-01616,u-0978,2024-01-28
t-01617,u-0979,2024-02-27
t-01618,u-0979,2024-02-15
t-01619,u-0979,2024-03-01
t-01620,u-0979,2023-12-04
t-01621,u-0982,2024-02-13
t-01622,u-0983,2023-12-07
t-01623,u-0985,2024-01-15
t-01624,u-0986,2023-12-17
t-01625,u-0987,2023-12-13
t-01626,u-0987,2023-12-06
t-01627,u-0987,2024-01-20
t-01628,u-0988,2024-01-01
t-01629,u-0989,2024-02-20
t-01630,u-0989,2024-02-09
t-01631,u-0989,2023-12-29
t-01632,u-0990,2024-02-29
t-01633,u-0991,2024-02-12
t-01634,u-0993,2023-12-14
t-01635,u-0995,2024-02-02
t-01636,u-0995,2024-01-21
t-01637,u-0995,2023-12-12
t-01638,u-0995,2024-02-11
t-01639,u-0996,2024-01-19
t-01640,u-0996,2024-03-01
t-01641,u-0999,2024-01-02
t-01642,u-0999,2024-02-14
t-01643,u-0999,2023-12-04
