payment_id,user_id,payment_date,status
p-00699,u-0432,2024-01-23,ok
p-00700,u-0432,2023-12-20,ok
p-00701,u-0433,2024-01-11,ok
p-00702,u-0433,2023-12-06,failed
p-00703,u-0433,2023-12-31,ok
p-00704,u-0434,2024-01-24,ok
p-00705,u-0435,2024-01-07,ok
p-00706,u-0435,2024-01-10,failed
p-00707,u-0435,2023-12-15,ok
p-00708,u-0435,2023-12-27,ok
p-00709,u-0436,2023-12-25,ok
p-00710,u-0437,2024-01-04,ok
p-00711,u-0439,2024-01-11,ok
p-00712,u-0439,2024-01-28,ok
p-00713,u-0439,2024-01-13,ok
p-00714,u-0439,2024-01-12,ok
p-00715,u-0440,2023-12-15,ok
p-00716,u-0440,2023-12-20,failed
p-00717,u-0440,2024-02-15,ok
p-00718,u-0441,2023-12-12,ok
p-00719,u-0441,2024-01-12,ok
p-00720,u-0442,2023-12-29,ok
p-00721,u-0442,2023-12-10,ok
p-00722,u-0442,2023-12-14,ok
p-00723,u-0442,2023-12-22,ok
p-00724,u-0444,2024-01-18,ok
p-00725,u-0447,2023-12-23,failed
p-00726,u-0449,2024-01-08,ok
p-00727,u-0449,2024-01-06,ok
p-00728,u-0450,2024-02-20,ok
p-00729,u-0450,2024-02-04,ok
p-00730,u-0450,2023-12-13,ok
p-00731,u-0450,2023-12-15,ok
p-00732,u-0451,2023-12-05,ok
p-00733,u-0451,2023-12-05,ok
p-00734,u-0451,2023-12-16,ok
p-00735,u-0451,2023-12-23,ok
p-00736,u-0454,2024-01-22,failed
p-00737,u-0456,2024-02-09,ok
p-00738,u-0456,2024-02-12,ok
p-00739,u-0456,2024-02-21,ok
p-00740,u-0456,2023-12-07,failed
p-00741,u-0457,2024-02-12,ok
p-00742,u-0459,2024-01-14,ok
p-00743,u-0459,2023-12-12,failed
p-00744,u-0459,2023-12-30,ok
p-00745,u-0459,2023-12-28,ok
p-00746,u-0462,2023-12-14,ok
p-00747,u-0462,2024-02-14,ok
p-00748,u-0465,2024-02-11,ok
p-00749,u-0465,2024-02-01,ok
p-00750,u-0465,2024-01-16,ok
p-00751,u-0465,2023-12-30,ok
p-00752,u-0466,2024-02-12,ok
p-00753,u-0466,2024-02-14,ok
p-00754,u-0467,2024-01-04,ok
p-00755,u-0467,2024-01-17,ok
p-00756,u-0467,2023-12-29,failed
p-00757,u-0467,2024-02-27,failed
p-00758,u-0468,2024-02-25,ok
p-00759,u-0469,2024-01-02,ok
p-00760,u-0469,2023-12-12,ok
p-00761,u-0469,2023-12-20,ok
p-00762,u-0469,2024-01-23,ok
p-00763,u-0470,2023-12-16,ok
p-00764,u-0470,2023-12-06,ok
p-00765,u-0471,2023-12-23,ok
p-00766,u-0471,2023-12-23,ok
p-00767,u-0473,2023-12-10,ok
p-00768,u-0473,2024-01-29,ok
p-00769,u-0473,2024-01-27,failed
p-00770,u-0474,2024-02-23,ok
p-00771,u-0474,2023-12-13,failed
p-00772,u-0476,2024-01-30,ok
p-00773,u-0476,2024-02-17,failed
p-00774,u-0477,2024-01-29,ok
p-00775,u-0477,2024-02-13,ok
p-00776,u-0477,2024-03-02,ok
p-00777,u-0478,2023-12-04,ok
p-00778,u-0478,2023-12-07,ok
p-00779,u-0480,2024-03-02,ok
p-00780,u-0482,2024-01-09,ok
p-00781,u-0483,2024-02-17,ok
p-00782,u-0483,2024-01-18,ok
p-00783,u-0484,2023-12-23,failed
p-00784,u-0484,2023-12-09,ok
p-00785,u-0485,2024-01-28,ok
p-00786,u-0486,2023-12-19,ok
p-00787,u-0487,2024-02-07,ok
p-00788,u-0487,2024-02-10,failed
p-00789,u-0487,2024-01-27,ok
p-00790,u-0491,2024-01-14,failed
p-00791,u-0491,2023-12-31,ok
p-00792,u-0491,2023-12-11,ok
p-00793,u-0491,2024-01-26,ok
p-00794,u-0493,2024-02-15,ok
p-00795,u-0493,2023-12-19,failed
p-00796,u-0493,2024-02-02,ok
p-00797,u-0494,2024-01-24,ok
p-00798,u-0494,2024-02-28,ok
p-00799,u-0494,2023-12-13,ok
p-00800,u-0495,2024-02-01,ok
p-00801,u-0495,2024-01-21,ok
p-00802,u-0495,2023-12-27,ok
p-00803,u-0495,2024-02-21,ok
p-00804,u-0497,2024-02-24,ok
p-00805,u-0497,2024-02-22,ok
p-00806,u-0497,2023-12-16,ok
p-00807,u-0497,2024-02-24,ok
p-00808,u-0500,2024-02-22,ok
p-00809,u-0500,2023-12-12,ok
p-00810,u-0500,2023-12-22,ok
p-00811,u-0500,2024-01-16,ok
p-00812,u-0501,2024-02-11,ok
p-00813,u-0501,2024-01-07,ok
p-00814,u-0501,2023-12-22,ok
p-00815,u-0505,2024-02-14,ok
p-00816,u-0508,2024-01-05,ok
p-00817,u-0508,2023-12-06,failed
p-00818,u-0508,2024-01-03,ok
p-00819,u-0508,2024-02-18,ok
p-00820,u-0510,2023-12-20,ok
p-00821,u-0510,2024-01-01,ok
p-00822,u-0511,2024-01-14,failed
p-00823,u-0512,2024-02-29,ok
p-00824,u-0512,2023-12-09,ok
p-00825,u-0512,2023-12-20,ok
p-00826,u-0513,2024-01-03,ok
p-00827,u-0514,2024-01-17,failed
p-00828,u-0514,2024-02-03,ok
p-00829,u-0514,2023-12-14,ok
p-00830,u-0516,2024-01-13,ok
p-00831,u-0518,2024-02-03,ok
p-00832,u-0518,2023-12-14,failed
p-00833,u-0518,2023-12-30,failed
p-00834,u-0520,2024-02-28,ok
p-00835,u-0520,2024-02-26,ok
p-00836,u-0520,2024-01-28,failed
p-00837,u-0522,2024-01-12,ok
p-00838,u-0523,2024-01-01,ok
p-00839,u-0523,2024-02-03,ok
p-00840,u-0523,2024-02-06,ok
p-00841,u-0525,2024-02-07,ok
p-00842,u-0527,2024-02-01,failed
p-00843,u-0527,2023-12-12,ok
p-00844,u-0527,2024-02-17,ok
p-00845,u-0529,2024-02-11,ok
p-00846,u-0529,2024-02-03,failed
p-00847,u-0529,2024-03-02,ok
p-00848,u-0529,2024-01-18,ok
p-00849,u-0530,2024-02-20,ok
p-00850,u-0530,2024-02-25,ok
p-00851,u-0531,2024-03-02,ok
p-00852,u-0531,2024-01-24,ok
p-00853,u-0531,2024-02-11,ok
p-00854,u-0532,2023-12-09,ok
p-00855,u-0532,2024-01-29,failed
p-00856,u-0532,2024-01-11,ok
p-00857,u-0533,2024-01-03,ok
p-00858,u-0533,2024-01-29,failed
p-00859,u-0534,2024-02-23,failed
p-00860,u-0534,2024-01-10,failed
p-00861,u-0534,2023-12-05,failed
p-00862,u-0536,2023-12-29,ok
p-00863,u-0536,2024-01-10,failed
p-00864,u-0536,2023-12-16,ok
p-00865,u-0538,2024-02-13,failed
p-00866,u-0540,2023-12-26,ok
p-00867,u-0541,2024-01-12,failed
p-00868,u-0541,2024-01-18,ok
p-00869,u-0542,2024-01-12,ok
p-00870,u-0542,2024-02-06,ok
p-00871,u-0545,2024-02-16,ok
p-00872,u-0545,2024-02-05,ok
p-00873,u-0546,2024-01-20,ok
p-00874,u-0546,2024-01-17,ok
p-00875,u-0546,2024-01-15,failed
p-00876,u-0547,2024-02-23,ok
p-00877,u-0548,2024-02-06,ok
p-00878,u-0548,2024-02-19,ok
p-00879,u-0548,2024-02-04,ok
p-00880,u-0550,2023-12-20,ok
p-00881,u-0550,2023-12-12,ok
p-00882,u-0550,2024-02-14,ok
p-00883,u-0550,2024-01-11,ok
p-00884,u-0551,2024-02-06,failed
p-00885,u-0551,2024-01-05,failed
p-00886,u-0553,2024-01-26,ok
p-00887,u-0557,2024-02-03,failed
p-00888,u-0557,2024-02-05,ok
p-00889,u-0557,2024-01-16,ok
p-00890,u-0558,2023-12-29,ok
p-00891,u-0558,2023-12-15,ok
p-00892,u-0558,2024-02-14,ok
p-00893,u-0560,2024-02-23,ok
p-00894,u-0560,2024-02-24,ok
p-00895,u-0561,2024-01-13,ok
p-00896,u-0561,2024-01-13,ok
p-00897,u-0562,2024-01-09,failed
p-00898,u-0562,2024-01-06,ok
p-00899,u-0562,2024-02-26,ok
p-00900,u-0566,2024-02-20,ok
p-00901,u-0566,2024-02-18,ok
p-00902,u-0566,2024-01-20,ok
p-00903,u-0567,2024-01-03,ok
p-00904,u-0569,2023-12-25,failed
p-00905,u-0569,2023-12-26,ok
p-00906,u-0569,2024-01-30,ok
p-00907,u-0576,2023-12-07,ok
p-00908,u-0576,2023-12-27,ok
p-00909,u-0577,2024-01-10,ok
p-00910,u-0577,2024-01-14,ok
p-00911,u-0577,2023-12-22,failed
p-00912,u-0577,2023-12-10,ok
p-00913,u-0578,2023-12-18,ok
p-00914,u-0578,2024-02-07,ok
p-00915,u-0580,2024-03-02,ok
p-00916,u-0580,2024-03-02,ok
p-00917,u-0581,2023-12-04,ok
p-00918,u-0581,2023-12-28,ok
p-00919,u-0582,2024-01-05,ok
p-00920,u-0582,2024-02-17,ok
p-00921,u-0582,2023-12-06,ok
p-00922,u-0582,2024-02-06,ok
p-00923,u-0584,2024-02-21,ok
p-00924,u-0584,2024-03-02,ok
p-00925,u-0584,2023-12-06,ok
p-00926,u-0584,2024-01-14,ok
p-00927,u-0587,2024-02-21,ok
p-00928,u-0588,2024-02-12,ok
p-00929,u-0589,2024-01-10,ok
p-00930,u-0589,2024-02-05,ok
p-00931,u-0590,2023-12-12,ok
p-00932,u-0590,2024-02-29,ok
p-00933,u-0592,2024-02-03,ok
p-00934,u-0592,2024-02-16,ok
p-00935,u-0592,2023-12-23,failed
p-00936,u-0592,2024-02-05,ok
p-00937,u-0594,2023-12-20,failed
p-00938,u-0595,2024-01-09,ok
p-00939,u-0595,2024-01-20,ok
p-00940,u-0596,2024-02-20,failed
p-00941,u-0596,2024-03-02,ok
p-00942,u-0597,2023-12-06,ok
p-00943,u-0597,2024-02-21,ok
p-00944,u-0597,2023-12-20,ok
p-00945,u-0597,2024-02-01,ok
p-00946,u-0600,2024-01-18,ok
p-00947,u-0603,2023-12-31,failed
p-00948,u-0603,2024-01-02,failed
p-00949,u-0603,2023-12-13,failed
p-00950,u-0607,2024-02-16,ok
p-00951,u-0607,2024-01-30,failed
p-00952,u-0607,2024-01-13,ok
p-00953,u-0608,2024-01-10,ok
p-00954,u-0608,2023-12-25,ok
p-00955,u-0608,2024-01-29,failed
p-00956,u-0608,2024-02-02,ok
p-00957,u-0609,2023-12-25,ok
p-00958,u-0609,2023-12-22,ok
p-00959,u-0609,2024-02-22,ok
p-00960,u-0609,2024-01-22,ok
p-00961,u-0611,2024-01-02,ok
p-00962,u-0611,2024-02-26,ok
p-00963,u-0611,2024-01-16,ok
p-00964,u-0611,2024-01-14,ok
p-00965,u-0614,2024-01-14,ok
p-00966,u-0614,2023-12-29,ok
p-00967,u-0614,2024-01-13,ok
p-00968,u-0615,2023-12-15,ok
p-00969,u-0618,2024-02-08,failed
p-00970,u-0621,2023-12-23,ok
p-00971,u-0621,2024-02-27,ok
p-00972,u-0621,2024-02-09,ok
p-00973,u-0622,2024-01-16,ok
p-00974,u-0622,2023-12-04,ok
p-00975,u-0623,2024-01-19,ok
p-00976,u-0623,2023-12-24,ok
p-00977,u-0624,2024-02-06,failed
p-00978,u-0624,2024-02-11,ok
p-00979,u-0624,2023-12-18,ok
p-00980,u-0624,2023-12-14,ok
p-00981,u-0625,2023-12-19,ok
p-00982,u-0627,2024-02-14,ok
p-00983,u-0627,2023-12-26,ok
p-00984,u-0627,2024-02-20,ok
p-00985,u-0627,2024-02-21,ok
p-00986,u-0629,2024-02-27,ok
p-00987,u-0629,2023-12-22,ok
p-00988,u-0629,2023-12-20,ok
p-00989,u-0629,2024-02-22,failed
p-00990,u-0630,2024-03-01,ok
p-00991,u-0632,2024-01-16,failed
p-00992,u-0632,2024-03-01,ok
p-00993,u-0632,2024-01-28,ok
p-00994,u-0632,2024-02-17,ok
p-00995,u-0633,2024-01-17,ok
p-00996,u-0633,2024-01-07,failed
p-00997,u-0634,2024-01-15,ok
p-00998,u-0634,2024-01-18,ok
p-00999,u-0637,2024-01-24,failed
p-01000,u-0638,2023-12-17,ok
p-01001,u-0638,2024-01-23,failed
p-01002,u-0638,2024-01-25,failed
p-01003,u-0639,2023-12-31,ok
p-01004,u-0639,2023-12-15,failed
p-01005,u-0641,2023-12-16,failed
p-01006,u-0641,2024-02-26,ok
p-01007,u-0644,2024-01-01,ok
p-01008,u-0644,2024-01-08,ok
p-01009,u-0644,2024-01-08,failed
p-01010,u-0645,2024-01-22,ok
p-01011,u-0646,2024-01-09,ok
p-01012,u-0646,2023-12-05,ok
p-01013,u-0647,2024-01-08,failed
p-01014,u-0649,2024-02-10,ok
p-01015,u-0651,2024-01-26,failed
p-01016,u-0651,2023-12-25,failed
p-01017,u-0651,2024-02-12,ok
p-01018,u-0653,2023-12-15,ok
p-01019,u-0654,2024-02-29,ok
p-01020,u-0654,2024-01-04,ok
p-01021,u-0654,2023-12-21,ok
p-01022,u-0655,2024-02-09,ok
p-01023,u-0655,2024-01-25,ok
p-01024,u-0657,2024-01-29,ok
p-01025,u-0657,2024-01-23,ok
p-01026,u-0657,2024-01-14,ok
p-01027,u-0658,2024-01-20,ok
p-01028,u-0658,2024-01-03,ok
p-01029,u-0658,2023-12-25,failed
p-01030,u-0660,2024-01-30,ok
p-01031,u-0660,2024-01-11,ok
p-01032,u-0661,2023-12-29,ok
p-01033,u-0661,2024-01-15,ok
p-01034,u-0662,2023-12-31,ok
p-01035,u-0662,2024-01-01,ok
p-01036,u-0662,2024-02-17,ok
p-01037,u-0662,2024-01-04,ok
p-01038,u-0663,2024-02-06,ok
p-01039,u-0664,2023-12-14,ok
p-01040,u-0665,2024-02-19,failed
p-01041,u-0667,2024-01-04,ok
p-01042,u-0667,2023-12-16,ok
p-01043,u-0667,2024-01-24,ok
p-01044,u-0667,2023-12-14,failed
p-01045,u-0668,2024-01-23,failed
p-01046,u-0668,2024-01-12,ok
p-01047,u-0668,2024-01-02,ok
p-01048,u-0668,2023-12-14,ok
p-01049,u-0669,2024-02-04,ok
p-01050,u-0669,2024-02-14,ok
p-01051,u-0670,2024-02-04,ok
p-01052,u-0670,2024-02-19,ok
p-01053,u-0670,2024-02-03,ok
p-01054,u-0670,2024-01-29,failed
p-01055,u-0671,2023-12-17,ok
p-01056,u-0671,2024-02-15,failed
p-01057,u-0673,2024-02-20,failed
p-01058,u-0673,2023-12-16,ok
p-01059,u-0673,2023-12-10,ok
p-01060,u-0673,2024-01-05,ok
p-01061,u-0675,2024-01-06,ok
p-01062,u-0676,2024-01-23,ok
p-01063,u-0676,2023-12-18,ok
p-01064,u-0676,2024-02-02,failed
p-01065,u-0677,2023-12-14,ok
p-01066,u-0677,2024-01-26,ok
p-01067,u-0677,2024-02-17,ok
p-01068,u-0678,2023-12-14,ok
p-01069,u-0679,2023-12-09,ok
p-01070,u-0679,2024-02-18,failed
p-01071,u-0680,2024-02-06,ok
p-01072,u-0680,2024-01-16,ok
p-01073,u-0680,2023-12-24,ok
p-01074,u-0681,2024-03-01,failed
p-01075,u-0683,2023-12-07,ok
p-01076,u-0683,2024-01-30,failed
p-01077,u-0685,2023-12-23,ok
p-01078,u-0686,2024-01-04,ok
p-01079,u-0686,2024-02-16,ok
p-01080,u-0687,2024-03-02,ok
p-01081,u-0687,2024-02-28,ok
p-01082,u-0687,2024-01-04,failed
p-01083,u-0687,2024-01-13,ok
p-01084,u-0688,2024-02-12,ok
p-01085,u-0688,2024-02-12,ok
p-01086,u-0688,2024-02-20,failed
p-01087,u-0688,2023-12-21,failed
p-01088,u-0689,2024-02-22,ok
p-01089,u-0689,2024-02-12,ok
p-01090,u-0690,2024-02-24,ok
p-01091,u-0691,2023-12-09,ok
p-01092,u-0694,2023-12-06,failed
p-01093,u-0694,2023-12-08,ok
p-01094,u-0694,2024-01-11,ok
p-01095,u-0694,2023-12-30,ok
p-01096,u-0695,2023-12-30,ok
p-01097,u-0695,2024-01-13,ok
p-01098,u-0696,2024-03-02,ok
p-01099,u-0696,2024-01-12,ok
p-01100,u-0696,2024-02-06,ok
p-01101,u-0696,2023-12-19,ok
p-01102,u-0699,2023-12-31,ok
p-01103,u-0699,2024-01-21,ok
p-01104,u-0699,2024-01-05,ok
p-01105,u-0700,2024-02-18,ok
p-01106,u-0700,2023-12-15,ok
p-01107,u-0700,2023-12-19,ok
p-01108,u-0700,2023-12-26,ok
p-01109,u-0704,2024-01-02,ok
p-01110,u-0704,2024-02-04,ok
p-01111,u-0704,2024-01-25,ok
p-01112,u-0705,2024-02-18,ok
p-01113,u-0705,2023-12-06,ok
p-01114,u-0705,2024-01-18,ok
p-01115,u-0706,2023-12-08,ok
p-01116,u-0706,2024-01-19,ok
p-01117,u-0706,2024-03-02,failed
p-01118,u-0707,2024-02-08,ok
p-01119,u-0707,2024-01-01,ok
p-01120,u-0708,2024-02-04,ok
p-01121,u-0708,2024-01-15,ok
p-01122,u-0708,2024-03-01,ok
p-01123,u-0708,2024-02-29,ok
p-01124,u-0711,2024-02-14,ok
p-01125,u-0711,2023-12-07,ok
p-01126,u-0711,2024-01-27,failed
p-01127,u-0711,2024-02-24,ok
p-01128,u-0712,2024-01-22,failed
p-01129,u-0712,2024-02-14,ok
p-01130,u-0712,2024-02-28,ok
p-01131,u-0712,2023-12-23,ok
p-01132,u-0713,2023-12-26,ok
p-01133,u-0714,2024-01-31,ok
p-01134,u-0714,2023-12-27,ok
p-01135,u-0715,2024-01-11,ok
p-01136,u-0717,2024-01-11,ok
p-01137,u-0717,2024-02-02,ok
p-01138,u-0718,2024-02-27,ok
p-01139,u-0718,2024-01-12,ok
p-01140,u-0719,2023-12-24,ok
p-01141,u-0719,2024-01-23,ok
p-01142,u-0721,2023-12-12,ok
p-01143,u-0721,2024-02-12,ok
p-01144,u-0721,2023-12-14,ok
p-01145,u-0721,2023-12-14,ok
p-01146,u-0722,2023-12-16,ok
p-01147,u-0722,2024-01-09,ok
p-01148,u-0722,2024-01-17,ok
p-01149,u-0722,2023-12-14,ok
p-01150,u-0723,2024-02-23,failed
p-01151,u-0723,2023-12-30,ok
p-01152,u-0723,2024-02-28,ok
p-01153,u-0724,2024-01-11,ok
p-01154,u-0724,2023-12-06,ok
p-01155,u-0729,2024-02-25,failed
p-01156,u-0729,2024-01-09,ok
p-01157,u-0730,2024-01-09,ok
p-01158,u-0731,2024-02-14,ok
p-01159,u-0734,2024-01-19,failed
p-01160,u-0734,2024-01-10,ok
p-01161,u-0741,2024-01-26,ok
p-01162,u-0743,2023-12-31,ok
p-01163,u-0743,2023-12-31,ok
p-01164,u-0743,2024-01-26,ok
p-01165,u-0744,2024-02-19,ok
p-01166,u-0744,2024-02-10,ok
p-01167,u-0745,2023-12-07,ok
p-01168,u-0745,2024-02-29,ok
p-01169,u-0745,2024-02-11,ok
p-01170,u-0746,2024-02-24,ok
p-01171,u-0749,2023-12-07,ok
p-01172,u-0749,2023-12-13,ok
p-01173,u-0750,2023-12-20,ok
p-01174,u-0750,2024-01-22,failed
p-01175,u-0751,2024-02-06,ok
p-01176,u-0751,2024-01-02,ok
p-01177,u-0751,2023-12-30,ok
p-01178,u-0751,2024-03-01,ok
p-01179,u-0752,2024-01-06,ok
p-01180,u-0752,2023-12-30,ok
p-01181,u-0752,2024-01-10,ok
p-01182,u-0753,2024-01-19,ok
p-01183,u-0754,2024-01-07,ok
p-01184,u-0754,2024-01-02,ok
p-01185,u-0755,2024-02-28,ok
p-01186,u-0755,2023-12-09,ok
p-01187,u-0755,2024-02-13,ok
p-01188,u-0755,2023-12-11,ok
p-01189,u-0756,2024-02-03,ok
p-01190,u-0756,2024-01-07,ok
p-01191,u-0757,2024-01-22,failed
p-01192,u-0757,2024-01-01,ok
p-01193,u-0757,2024-01-27,ok
p-01194,u-0757,2023-12-31,ok
p-01195,u-0758,2024-01-15,failed
p-01196,u-0758,2023-12-28,ok
p-01197,u-0759,2024-02-04,ok
p-01198,u-0759,2024-02-07,ok
p-01199,u-0760,2024-02-25,ok
p-01200,u-0761,2024-01-18,failed
p-01201,u-0762,2023-12-09,ok
p-01202,u-0762,2024-01-25,ok
p-01203,u-0762,2024-02-13,ok
p-01204,u-0763,2024-02-02,ok
p-01205,u-0763,2023-12-29,ok
p-01206,u-0764,2023-12-22,ok
p-01207,u-0766,2024-02-12,ok
p-01208,u-0766,2024-01-14,ok
p-01209,u-0766,2023-12-12,ok
p-01210,u-0768,2024-01-20,ok
p-01211,u-0768,2023-12-22,ok
p-01212,u-0770,2023-12-11,ok
p-01213,u-0771,2024-01-19,failed
p-01214,u-0773,2024-01-30,failed
p-01215,u-0774,2024-02-20,failed
p-01216,u-0774,2023-12-08,ok
p-01217,u-0778,2024-01-15,ok
p-01218,u-0779,2024-02-08,ok
p-01219,u-0779,2024-02-05,failed
p-01220,u-0779,2024-02-04,failed
p-01221,u-0782,2024-01-05,ok
p-01222,u-0782,2023-12-14,ok
p-01223,u-0784,2024-02-01,failed
p-01224,u-0784,2024-01-06,ok
p-01225,u-0784,2024-01-28,ok
p-01226,u-0784,2024-01-16,failed
p-01227,u-0786,2024-02-17,ok
p-01228,u-0786,2024-02-18,failed
p-01229,u-0786,2024-02-24,ok
p-01230,u-0787,2023-12-22,ok
p-01231,u-0787,2024-01-12,ok
p-01232,u-0787,2024-01-24,ok
p-01233,u-0788,2024-01-09,ok
p-01234,u-0788,2024-01-22,ok
p-01235,u-0788,2024-02-13,ok
p-01236,u-0790,2023-12-13,ok
p-01237,u-0790,2024-01-12,failed
p-01238,u-0791,2024-01-07,ok
p-01239,u-0791,2024-01-03,ok
p-01240,u-0791,2024-02-17,ok
p-01241,u-0791,2024-02-28,ok
p-01242,u-0792,2024-02-28,ok
p-01243,u-0792,2023-12-14,ok
p-01244,u-0792,2023-12-24,ok
p-01245,u-0792,2024-02-09,ok
p-01246,u-0795,2024-02-10,ok
p-01247,u-0795,2024-02-23,ok
p-01248,u-0795,2024-01-03,ok
p-01249,u-0796,2024-01-18,failed
p-01250,u-0796,2024-02-13,ok
p-01251,u-0797,2024-01-25,ok
p-01252,u-0797,2024-01-09,ok
p-01253,u-0798,2024-02-10,ok
p-01254,u-0798,2024-01-13,ok
p-01255,u-0798,2024-02-22,ok
p-01256,u-0799,2023-12-07,ok
p-01257,u-0800,2023-12-24,ok
p-01258,u-0800,2024-01-05,ok
p-01259,u-0800,2024-01-23,ok
p-01260,u-0801,2024-02-22,ok
p-01261,u-0801,2024-01-29,failed
p-01262,u-0804,2024-02-08,ok
p-01263,u-0804,2023-12-21,ok
p-01264,u-0804,2024-02-22,ok
p-01265,u-0804,2024-02-21,ok
p-01266,u-0806,2023-12-15,ok
p-01267,u-0809,2024-01-01,failed
p-01268,u-0810,2023-12-13,failed
p-01269,u-0811,2024-01-13,ok
p-01270,u-0811,2024-01-14,failed
p-01271,u-0811,2023-12-08,ok
p-01272,u-0811,2024-02-07,ok
p-01273,u-0814,2024-01-24,failed
p-01274,u-0814,2024-02-19,ok
p-01275,u-0815,2024-02-20,ok
p-01276,u-0817,2023-12-14,ok
p-01277,u-0817,2024-02-04,ok
p-01278,u-0817,2023-12-29,ok
p-01279,u-0819,2024-01-26,ok
p-01280,u-0819,2023-12-04,ok
p-01281,u-0819,2024-02-10,ok
p-01282,u-0821,2023-12-23,ok
p-01283,u-0823,2024-01-26,ok
p-01284,u-0823,2024-01-17,ok
p-01285,u-0823,2024-02-10,ok
p-01286,u-0823,2024-02-24,ok
p-01287,u-0824,2023-12-05,ok
p-01288,u-0824,2024-01-15,ok
p-01289,u-0824,2024-03-02,ok
p-01290,u-0827,2024-01-29,failed
p-01291,u-0827,2024-02-17,ok
p-01292,u-0827,2024-01-05,ok
p-01293,u-0828,2024-01-30,ok
p-01294,u-0828,2024-02-18,ok
p-01295,u-0828,2024-02-12,ok
p-01296,u-0829,2024-02-21,ok
p-01297,u-0829,2024-02-17,failed
p-01298,u-0829,2023-12-29,failed
p-01299,u-0829,2024-01-06,ok
p-01300,u-0830,2024-01-19,ok
p-01301,u-0832,2023-12-04,ok
p-01302,u-0832,2023-12-13,failed
p-01303,u-0834,2024-02-10,ok
p-01304,u-0834,2024-02-06,ok
p-01305,u-0834,2024-02-21,ok
p-01306,u-0835,2024-02-24,ok
p-01307,u-0835,2024-02-18,ok
p-01308,u-0836,2024-02-24,ok
p-01309,u-0836,2024-02-27,ok
p-01310,u-0839,2023-12-24,ok
p-01311,u-0839,2024-02-11,ok
p-01312,u-0841,2024-01-16,ok
p-01313,u-0841,2023-12-18,ok
p-01314,u-0841,2023-12-25,ok
p-01315,u-0842,2024-01-07,ok
p-01316,u-0842,2024-02-22,ok
p-01317,u-0844,2024-01-25,failed
p-01318,u-0844,2023-12-07,ok
p-01319,u-0844,2023-12-28,ok
p-01320,u-0845,2024-02-13,ok
p-01321,u-0845,2024-01-24,ok
p-01322,u-0846,2024-01-13,ok
p-01323,u-0850,2024-02-13,ok
p-01324,u-0851,2024-02-14,ok
p-01325,u-0851,2024-02-05,ok
p-01326,u-0852,2023-12-22,failed
p-01327,u-0852,2024-01-24,ok
p-01328,u-0852,2024-02-29,ok
p-01329,u-0853,2023-12-16,failed
p-01330,u-0853,2024-02-11,ok
p-01331,u-0853,2024-02-22,ok
p-01332,u-0854,2024-02-13,ok
p-01333,u-0854,2023-12-24,ok
p-01334,u-0854,2024-01-30,ok
p-01335,u-0854,2023-12-06,ok
p-01336,u-0855,2024-02-17,ok
p-01337,u-0857,2024-01-15,failed
p-01338,u-0857,2024-02-11,ok
p-01339,u-0857,2024-02-04,failed
p-01340,u-0858,2024-01-30,failed
p-01341,u-0858,2024-01-17,ok
p-01342,u-0859,2024-01-12,ok
p-01343,u-0859,2024-01-27,ok
p-01344,u-0859,2024-01-21,ok
p-01345,u-0859,2023-12-29,ok
p-01346,u-0860,2024-02-14,failed
p-01347,u-0860,2024-02-06,ok
p-01348,u-0860,2024-02-06,ok
p-01349,u-0862,2023-12-26,ok
p-01350,u-0862,2023-12-15,ok
p-01351,u-0863,2024-01-22,ok
p-01352,u-0863,2023-12-22,ok
p-01353,u-0863,2023-12-04,ok
p-01354,u-0864,2024-02-19,ok
p-01355,u-0865,2024-02-18,ok
p-01356,u-0865,2023-12-17,ok
p-01357,u-0866,2024-01-17,ok
p-01358,u-0867,2024-02-29,ok
p-01359,u-0867,2023-12-06,failed
p-01360,u-0867,2024-02-11,ok
p-01361,u-0867,2023-12-21,ok
p-01362,u-0868,2024-02-25,ok
p-01363,u-0868,2024-02-10,failed
p-01364,u-0869,2024-01-09,ok
p-01365,u-0869,2024-02-12,ok
p-01366,u-0869,2024-01-22,ok
p-01367,u-0869,2023-12-15,ok
p-01368,u-0870,2024-01-17,ok
p-01369,u-0870,2024-01-22,ok
p-01370,u-0870,2023-12-24,ok
p-01371,u-0870,2023-12-30,ok
p-01372,u-0871,2023-12-22,ok
p-01373,u-0871,2024-02-11,ok
p-01374,u-0872,2023-12-11,ok
p-01375,u-0873,2024-01-15,ok
p-01376,u-0873,2024-02-13,ok
p-01377,u-0873,2024-02-11,ok
p-01378,u-0875,2023-12-11,ok
p-01379,u-0875,2023-12-28,ok
p-01380,u-0875,2024-02-07,ok
p-01381,u-0877,2024-02-22,ok
p-01382,u-0877,2024-01-23,ok
p-01383,u-0877,2024-01-17,failed
p-01384,u-0877,2024-01-22,ok
p-01385,u-0883,2023-12-24,ok
p-01386,u-0883,2023-12-27,ok
p-01387,u-0883,2024-01-15,ok
p-01388,u-0883,2023-12-06,ok
p-01389,u-0889,2024-02-26,failed
p-01390,u-0889,2024-01-05,ok
p-01391,u-0889,2024-02-27,ok
p-01392,u-0890,2024-01-16,failed
p-01393,u-0890,2024-01-13,ok
p-01394,u-0892,2023-12-29,ok
p-01395,u-0892,2024-01-01,ok
p-01396,u-0892,2024-03-01,ok
p-01397,u-0894,2024-02-03,ok
